"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0042273","ribosomal large subunit biogenesis",69,0.622630811300931,2.08414975492346,5.82544873118115e-07,5.82544873118115e-07,5.03674006449129e-05,3938,"tags=71%, list=25%, signal=53%","235036/52530/217011/67223/74035/59014/28126/67949/231452/56095/57741/69902/69237/110109/66164/67920/225215/66409/57750/107071/67671/18148/11837/100503670/67832/27367/16418/207932/268449/19896/64934/67025/67115/234549/66942/66489/19988/100019/69072/19941/71986/27176/57808/12181/110954/68193/70285/20935/67239"
"GO:0070830","bicellular tight junction assembly",56,0.655531432625041,2.13678416672862,6.37394814789496e-07,6.37394814789496e-07,5.4175716282911e-05,615,"tags=21%, list=4%, signal=21%","12740/18260/67451/12737/53624/218518/12739/231830/21926/70737/13605/58187"
"GO:0007088","regulation of mitotic nuclear division",96,0.568229031670401,2.0088814550882,6.88771253489433e-07,6.88771253489433e-07,5.75667763442747e-05,2321,"tags=30%, list=15%, signal=26%","20877/12235/12236/208628/21926/268697/108907/13614/18817/67052/70385/22137/16176/11799/12649/69716/229841/67177/56150/18591/17345/240641/16175/67141/12162/100088/13874/21802/23980"
"GO:0050900","leukocyte migration",273,0.450408465106096,1.78218829161645,7.05435795197419e-07,7.05435795197419e-07,5.77267825212759e-05,1914,"tags=25%, list=12%, signal=22%","12978/22324/16590/77125/20311/20308/19204/20297/17395/20305/16149/12977/18787/28240/11634/232983/20201/18829/21926/14347/20310/20309/13614/330122/22339/68891/20296/24088/20304/16176/70045/83430/20344/216892/19260/16803/16854/19152/319655/12261/105855/20306/16401/18591/20303/15223/20292/68279/13052/20300/14825/22329/76088/17242/16175/13618/20563/20963/16414/21943/15465/12721/20085/11539/277360/20315/21828"
"GO:0006959","humoral immune response",134,0.523098934344725,1.95080916034966,7.13708541247512e-07,7.13708541247512e-07,5.77267825212759e-05,2593,"tags=46%, list=17%, signal=38%","16071/12266/12262/20311/12796/20297/12260/12259/11634/100123473/21926/14961/14038/12268/20310/20309/19264/192200/330122/26909/20296/230405/16176/50908/16365/216892/317677/14962/11535/96935/16854/67405/109648/12261/71856/232345/17174/15223/20292/667277/625018/20300/14825/22041/21333/12945/14465/20568/21946/20085/20315/16678/19664/50909/94185/12628/18673/12258/19946/14433/14998"
"GO:0120192","tight junction assembly",58,0.652087019097364,2.13320755856501,7.94090430928289e-07,7.94090430928289e-07,6.32088022212593e-05,615,"tags=21%, list=4%, signal=20%","12740/18260/67451/12737/53624/218518/12739/231830/21926/70737/13605/58187"
"GO:0002250","adaptive immune response",299,0.435751773261109,1.74041159676736,9.14160403353924e-07,9.14160403353924e-07,7.16292789733239e-05,2324,"tags=24%, list=15%, signal=21%","140474/16071/12266/12262/77125/12260/16149/12259/11687/11634/21948/17082/16182/12516/14960/208154/100123473/12480/21926/18751/14961/12268/14347/19264/17131/11513/26909/22339/230405/14190/16176/22637/50908/83430/12142/13036/317677/14997/96935/12479/12261/18173/243910/15223/67664/68279/21938/667277/15216/16190/16453/99571/15510/21939/11658/20963/21682/64435/19720/21929/69583/16193/12518/110557/27060/22042/74732/50909/94185/18034/72544/12628"
"GO:0045839","negative regulation of mitotic nuclear division",46,0.689079068597129,2.16382489872131,1.01491985040673e-06,1.01491985040673e-06,7.83008610095171e-05,955,"tags=33%, list=6%, signal=31%","20877/12235/12236/208628/268697/18817/67052/70385/22137/11799/12649/69716/229841/67177/56150"
"GO:0071459","protein localization to chromosome, centromeric region",25,0.779654224850981,2.22094809738574,1.055140157203e-06,1.055140157203e-06,8.01704578774334e-05,1203,"tags=48%, list=8%, signal=44%","20877/12236/76464/12534/12615/67052/70385/22137/14841/68014/67177/101994"
"GO:0050727","regulation of inflammatory response",253,0.443845487468707,1.75301585061227,1.49499880281653e-06,1.49499880281653e-06,0.000111895904110258,2011,"tags=24%, list=13%, signal=21%","13040/12266/13421/83490/77125/52033/100340/84506/11687/18787/14087/17082/232983/20201/217166/21926/14347/23871/20317/24088/20304/16176/22402/11555/16153/58203/16365/16803/30955/57783/13024/207728/21938/17127/11988/64292/11541/209558/17242/11606/18784/15510/13618/21333/20563/21943/11690/21946/21930/64339/21929/20085/11539/20361/16193/237625/16678/319197/12363/76854"
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle",54,0.655426704255464,2.12678902841123,1.8882267771936e-06,1.8882267771936e-06,0.000139249417438859,955,"tags=28%, list=6%, signal=26%","20877/12235/12236/208628/268697/68612/18817/67052/70385/22137/11799/69716/229841/67177/56150"
"GO:0016064","immunoglobulin mediated immune response",98,0.560606299892468,1.9790526030334,2.00792609966824e-06,2.00792609966824e-06,0.00014593073895987,2641,"tags=32%, list=17%, signal=26%","16071/12266/12262/12260/16149/12259/100123473/21926/14961/12268/19264/26909/14190/50908/317677/96935/12261/15223/667277/16190/15510/21939/69583/27060/22042/50909/72544/12628/12258/14998/107823"
"GO:0030595","leukocyte chemotaxis",160,0.489077969611152,1.85005751752413,2.10492606917105e-06,2.10492606917105e-06,0.000150795004413998,1914,"tags=29%, list=12%, signal=26%","12978/22324/16590/20311/20308/20297/20305/16149/12977/18787/28240/232983/20201/18829/20310/20309/13614/330122/22339/20296/20304/16176/70045/83430/16803/16854/12261/105855/20306/18591/20303/20292/13052/20300/14825/17242/13618/20563/20963/16414/21943/15465/12721/20085/277360/20315/21828"
"GO:0002521","leukocyte differentiation",449,0.396029978297021,1.62345404124304,2.19952427851017e-06,2.19952427851017e-06,0.000155352611754225,2192,"tags=21%, list=14%, signal=19%","16071/12978/12262/22324/16878/16590/26365/12522/16149/12977/24108/13386/28240/22177/14087/620235/11634/16182/14960/21926/14961/15001/14347/12349/94176/19264/17131/72828/22339/12985/18102/230405/14190/83554/24088/20304/16176/22402/22637/16153/20677/83430/12142/16847/74039/19260/12479/19152/230126/72147/105855/12571/13024/170741/243910/16169/21414/20442/15223/66058/71982/16658/18534/16190/19659/58208/17242/22041/16453/16175/12400/65963/270110/74614/20963/21873/21943/16818/21946/21929/18103/21985/277360/16193/237625/12518/14734/12193/11622/15201/27060/15900/15354/22042/19664"
"GO:0051303","establishment of chromosome localization",72,0.602237295639119,2.02822579046888,2.38440350304177e-06,2.38440350304177e-06,0.000166071612404839,1203,"tags=25%, list=8%, signal=23%","20877/66977/108000/52276/110033/268697/67849/54141/67052/70385/381293/11799/73804/229841/56742/59014/67177/101994"
"GO:2001251","negative regulation of chromosome organization",83,0.583004035005243,2.01256005674422,2.48912556280619e-06,2.48912556280619e-06,0.000170990543348359,1463,"tags=24%, list=9%, signal=22%","20877/12235/12236/208628/268697/17216/18817/67052/70385/22137/11799/21973/69716/229841/67177/56150/98956/208084/79456/67141"
"GO:0019724","B cell mediated immunity",101,0.561868473820983,2.00284851751812,2.68421326256331e-06,2.68421326256331e-06,0.000181900312700592,2641,"tags=32%, list=17%, signal=26%","16071/12266/12262/12260/16149/12259/21948/100123473/21926/14961/12268/19264/26909/14190/50908/317677/96935/12261/15223/667277/16190/15510/21939/69583/27060/22042/50909/72544/12628/12258/14998/107823"
"GO:0002703","regulation of leukocyte mediated immunity",176,0.47901273362205,1.82775394524328,2.9270625716536e-06,2.9270625716536e-06,0.000194106263565232,1605,"tags=20%, list=10%, signal=19%","140474/12266/13421/22324/26365/20311/19204/22177/16182/77777/12480/21926/14347/19264/17131/68891/20296/24088/16176/83430/15368/14997/96935/12479/15223/21938/15216/56200/11541/16190/14825/16453/15510/21939/20963/16414"
"GO:0050000","chromosome localization",74,0.590446070800879,1.99191452866006,2.97210743607647e-06,2.97210743607647e-06,0.000194106263565232,1203,"tags=24%, list=8%, signal=23%","20877/66977/108000/52276/110033/268697/67849/54141/67052/70385/381293/11799/73804/229841/56742/59014/67177/101994"
"GO:0050776","regulation of immune response",492,0.388362266795946,1.59991272135351,2.98045196889099e-06,2.98045196889099e-06,0.000194106263565232,2673,"tags=27%, list=17%, signal=23%","140474/16071/12266/12262/22324/16590/77125/26365/100340/19204/12260/16149/12259/11687/22177/16792/17082/16182/208154/16534/100123473/77777/12480/21926/18751/14961/12268/14347/19264/17131/11513/68891/14190/24088/16176/22637/16153/58203/50908/16365/83430/15368/434341/23921/13036/15951/216892/317677/14962/74039/14997/19260/16803/96935/16854/16975/12479/230126/12261/232345/105855/18173/17174/243910/15223/21938/17127/667277/15216/11541/625018/17060/12927/18534/16190/209558/70312/17089/16453/18784/100040462/15510/21939/381308/20963/16414/17390/14465/21682/97165/16818/21946/22350/19720/21929/20085/69583/12810/16193/237625/12518/22038/16678/110557/12231/22042/67917/50909/94185/13874/72544/12628/21808/23880/16950/18673/27050/18755/332579/12258/14375/14998/14972/319430/75454/226695/77772/107823/22174/56275/56532"
"GO:0001819","positive regulation of cytokine production",340,0.413313699359074,1.66765854652935,3.23002605595968e-06,3.23002605595968e-06,0.000207663213638217,2213,"tags=23%, list=14%, signal=20%","12978/12266/77125/12796/19204/20297/12522/16149/18787/13386/22177/16792/17082/16182/232983/15559/77777/21926/20927/56807/13058/19264/12189/78317/20296/24088/12475/20304/16176/17951/69573/16153/14066/83430/17196/15951/74039/215257/19260/16803/12479/16994/18173/20303/20539/68279/326623/216877/17127/56200/11541/16190/17242/16175/11606/100040462/13078/15510/21939/13057/381308/20963/27056/14465/17975/97165/18442/20361/16193/237625/12363/15234/14062/15900/67917/22160/55991"
"GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",228,0.45542034836936,1.78194460500003,3.95437836334831e-06,3.95437836334831e-06,0.000250115177416117,2683,"tags=27%, list=17%, signal=22%","140474/16071/12266/12262/77125/12260/16149/12259/11634/21948/17082/16182/100123473/12480/21926/14961/12268/14347/19264/17131/26909/22339/14190/16176/50908/83430/13036/317677/14997/96935/12479/12261/18173/243910/15223/21938/667277/15216/16190/16453/15510/21939/21929/69583/16193/110557/27060/22042/74732/50909/18034/72544/12628/16950/18673/12258/14998/14972/107823/56532/16194"
"GO:0002761","regulation of myeloid leukocyte differentiation",98,0.552827619506941,1.95159230216255,3.99008259521933e-06,3.99008259521933e-06,0.000250115177416117,1943,"tags=26%, list=13%, signal=22%","12978/12262/16878/26365/16149/12977/13386/22177/21926/12349/72828/18102/83554/20304/83430/72147/12571/170741/16658/19659/74614/21873/21943/18103/237625"
"GO:0006261","DNA-dependent DNA replication",136,0.508078129318261,1.89640688499314,4.24029542638452e-06,4.24029542638452e-06,0.000262518095013592,2495,"tags=35%, list=16%, signal=29%","77011/72107/19361/17218/17216/18973/17215/17219/214901/12544/69270/217578/77782/107373/67177/108961/16881/69928/70024/22036/212377/268465/27214/18968/18969/218973/56200/57753/79456/67141/52679/327762/17220/19075/320209/71643/69263/18392/18148/22687/106344/21853/68142/72749/12448/216156/12144"
"GO:0002181","cytoplasmic translation",82,0.572083511831457,1.96680907804105,4.93600737907806e-06,4.93600737907806e-06,0.000301863147033734,4787,"tags=68%, list=31%, signal=47%","14853/68184/16785/56040/69740/12877/67728/67671/11837/54217/27370/621697/76808/19896/67025/20090/67204/116905/54127/26961/114641/22121/19946/19899/66480/66481/19921/19988/12785/69082/14852/19941/13669/66475/19944/54709/225363/17973/22384/57808/16898/19934/13211/68193/213541/55944/319195/19653/13681/66632/217869/68028/20005/54632/67228/231207"
"GO:0051321","meiotic cell cycle",211,0.446700332727563,1.74172621078152,6.11978501685517e-06,6.11978501685517e-06,0.000369748329997438,1816,"tags=25%, list=12%, signal=22%","16878/15364/12235/66977/14087/12236/19361/60530/18817/623474/67052/18005/215387/105988/26909/237911/214901/12532/107995/22446/72415/68549/22137/192199/19362/21973/110958/69716/12442/229841/12316/66197/574437/17345/69928/14748/19366/268465/17702/17427/71846/28114/381678/67141/67121/104362/14211/20878/12877/72634/16319/68298"
"GO:0031347","regulation of defense response",425,0.389898178415048,1.59688642259335,6.22777238001021e-06,6.22777238001021e-06,0.000371793328550986,2011,"tags=20%, list=13%, signal=18%","13040/12266/13421/83490/22324/77125/26365/20311/52033/100340/84506/16149/11687/18787/22177/14087/17082/232983/20201/217166/77777/21926/14347/18619/23871/14190/20317/24088/20304/16176/22402/11555/16153/58203/16365/83430/434341/15951/19260/16803/96935/16975/30955/57783/12261/232345/13024/207728/21938/17127/11988/64292/11541/209558/70312/14825/17242/17089/11606/18784/100040462/15510/13057/381308/13618/21333/20563/17390/21943/11690/97165/21946/21930/64339/21929/20085/12810/11539/22249/20361/16193/237625/22038/16678/319197/12363/76854"
"GO:0042274","ribosomal small subunit biogenesis",73,0.585501863473227,1.97903735245175,6.82431902413875e-06,6.82431902413875e-06,0.000402613694501511,4058,"tags=62%, list=26%, signal=46%","59028/104662/215193/59014/67619/98956/217995/16785/67222/213773/21771/53414/71340/208144/30946/67097/20085/110816/57315/67671/20055/18148/20115/20116/20103/20088/75617/13871/20054/54127/68979/67045/353258/66481/69499/20068/20044/57294/16898/75416/217431/20935/269470/67842/50529"
"GO:0006270","DNA replication initiation",30,0.722459159795063,2.12473786137459,7.2477703805877e-06,7.2477703805877e-06,0.000422623966868051,2451,"tags=50%, list=16%, signal=42%","77011/17218/17216/17215/17219/12544/67177/70024/18968/18969/57753/17220/18392/12448/216156"
"GO:0050865","regulation of cell activation",460,0.384434505422868,1.57646759779206,7.88215881839072e-06,7.88215881839072e-06,0.000454332784159871,2831,"tags=27%, list=18%, signal=23%","16071/171284/77125/26365/84506/19204/12522/16149/22177/14087/16792/17082/14419/14960/208154/100123473/18829/217166/77777/21926/14961/15001/19264/14219/17131/72828/78317/208936/68891/20296/14190/20304/16176/22637/11555/16153/171283/20677/83430/12142/15368/20344/74039/19260/16803/16854/12479/18595/230126/434215/105855/18591/56745/13024/13641/243910/16169/21414/15223/21938/11988/17480/15216/11541/18534/16190/209558/22329/76088/17242/16453/16175/18784/12400/99571/15510/21939/21333/13643/14726/20963/56193/16414/21943/12721/21682/16818/21946/114886/21929/69583/20720/16193/237625/22038/12193/76854/11622/100952/11534/12231/15354/22042/14629/94185/72544/12608/16950/27050/20666/12144/107527/279766/14375/14998/20668/211651/107823/22174/56532/22778/13706/16923/12501/20667/15930"
"GO:0019221","cytokine-mediated signaling pathway",284,0.429201834892016,1.70205869202324,8.46908770985205e-06,8.46908770985205e-06,0.000479336061123927,1645,"tags=21%, list=11%, signal=19%","12978/16590/77125/26365/20311/20308/20297/20305/16149/12977/20510/16792/16182/232983/18829/21926/20310/20309/19264/13614/16181/330122/20296/230405/20304/16176/12984/14066/58203/16847/434341/23921/13349/26457/215257/170720/20306/16154/16164/18591/20303/22036/16169/12983/20292/16185/13448/17480/19116/70312/20300/14825/16453/16175/214593/20563/20963/21873/27056/21943"
"GO:0050867","positive regulation of cell activation",276,0.425036683186805,1.68144727922418,8.50710830563141e-06,8.50710830563141e-06,0.000479336061123927,1659,"tags=21%, list=11%, signal=19%","16071/171284/77125/26365/84506/19204/12522/16149/22177/17082/14960/100123473/18829/77777/21926/14961/19264/14219/78317/68891/20296/20304/16176/22637/16153/171283/20677/83430/12142/20344/19260/16803/12479/230126/105855/18591/13641/243910/16169/17480/11541/18534/16190/22329/76088/17242/16453/16175/12400/15510/21939/21333/13643/14726/20963/56193/16414/21943/12721"
"GO:0070374","positive regulation of ERK1 and ERK2 cascade",163,0.477986207905425,1.81559888869553,8.73406988575586e-06,8.73406988575586e-06,0.000486656244862467,2198,"tags=30%, list=14%, signal=26%","56636/12978/12266/20308/20297/20305/16149/15558/11687/15559/12654/18829/19264/14219/22339/20296/24088/20304/16176/18189/11549/19260/18595/18441/20306/114249/14186/18591/20303/13869/20292/20300/16175/18784/24064/99571/12156/21943/18049/14172/56089/20315/20361/16193/76854/21983/73230/14062/109689"
"GO:0002699","positive regulation of immune effector process",180,0.47147883257637,1.80842792632671,9.21217451679061e-06,9.21217451679061e-06,0.000507655285112672,1943,"tags=24%, list=13%, signal=21%","12266/22324/77125/26365/19204/16149/22177/16792/16182/77777/12480/21926/19264/68891/20296/24088/16176/16153/83430/15368/14997/19260/16803/12479/230126/19662/243910/56200/11541/18534/16190/209558/14825/18784/15510/21939/20963/16414/20085/69583/20361/16193/237625"
